#User	Dir	Cellname	Size	Nets	Transistors	Runtime	Memory	RequestedMemory
mbazarga	/import/sparccad-svl-svc051/wc/mbazarga/ezt/dev3/trunk/ezt/trys/3/sigem/SIETE_11_scalx2_26325/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	0	349.738	NA
mbazarga	/import/sparccad-svl-svc051/wc/mbazarga/ezt/dev3/trunk/ezt/trys/6/sigem/SIETE_11_scalx1_26824/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	0	349.730	NA
mbazarga	/import/pdtools-qc12/observe/9/sigem/SIETE_11_scalx1_22693/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	0	349.730	NA
mbazarga	/import/sparccad-svl-svc051/wc/mbazarga/ezt/dev3/trunk/ezt/trys/2/sigem/SIETE_11_scalx1_16365/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	1	349.734	NA
mbazarga	/import/sparccad-svl-svc051/wc/mbazarga/ezt/dev3/trunk/ezt/trys/3/sigem/SIETE_11_scalx1_13718/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	0	349.730	NA
mbazarga	/import/sparccad-svl-svc051/wc/mbazarga/ezt/dev3/trunk/ezt/trys/4/sigem/SIETE_11_scalx1_14385/useTechDirSiete/sigem	cl_u1_syncff_4x	0.624	51	173	1	349.734	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_xnor2f_24x/sigem	cl_u1ulvt20_xnor2f_24x	0.327	21	64	1	347.504	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_xnor2f_24x/sigem	cl_u1ulvt20_xnor2f_24x	0.327	21	64	0	347.504	NA
shuazhou	/import/siete-aus-sigem-nobackup1/zhou/testcases/test_flow/l3d/sigem/sigem	l3d	506.413	55002	0	3381	48881.086	NA
shuazhou	/import/siete-aus-sigem-nobackup1/zhou/TO_1_0/l3d/sigem/sigem	l3d	506.413	55002	0	3225	48881.992	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	270.705	41944	0	3074	46607.754	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	251.693	40880	0	2210	24761.762	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	241.126	40077	0	2546	22028.703	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	271.068	41944	0	3076	46607.867	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	271.278	41944	0	2609	46481.473	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	271.278	41944	0	2576	46481.672	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	261.090	41109	0	2293	24826.875	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	246.557	40756	0	2101	22744.832	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	265.978	41654	0	2333	25034.469	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	261.090	41109	0	2966	24826.535	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	266.723	41654	0	2313	25036.656	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	245.115	40822	0	2261	24738.863	NA
kjeon	/import/siete-sca-socsram-nobkup5/kjeon/l3d/sigem/sigem/sigem	l3d	241.126	40077	0	1677	20585.922	NA
iorginos	/import/siete-sca-socsram4/iorginos/st_cdmspp_int5.0/clusters/l3c/siete/l3d/l3d_l/l3d/sigem/sigem/sigem	l3d	235.027	38999	0	908	10916.961	48272.0
iorginos	/import/siete-sca-socsram4/iorginos/st_cdmspp_int5.0/clusters/l3c/siete/l3d/l3d_l/l3d/sigem/sigem/sigem	l3d	235.027	38999	0	897	10916.973	48272.0
iorginos	/import/siete-sca-socsram-nobkup5/iorginos/st_cdmspp_to1.0/clusters/l3c/siete/l3d/l3d_l/l3d/sigem/sigem/sigem	l3d	505.065	55002	0	3335	48754.223	48272.0
iorginos	/import/siete-sca-socsram-nobkup5/iorginos/st_cdmspp_to1.0/clusters/l3c/siete/l3d/l3d_l/l3d/sigem/sigem/sigem	l3d	505.065	55002	0	3277	48754.035	48272.0
iorginos	/import/siete-sca-socsram-nobkup5/iorginos/st_cdmspp_to1.0/clusters/l3c/siete/l3d/l3d_l/l3d/sigem/sigem/sigem	l3d	505.101	55002	0	3557	48874.465	48272.0
jwaln	/import/siete-sca-sigem5/jwaln/to10/l3d/sigem/sigem	l3d	506.399	55002	0	3463	51033.473	54500.0
jwaln	/import/siete-sca-sigem8/jwaln/to10_final/l3d/sigem/sigem	l3d	501.700	55832	0	3801	51088.246	54500.0
jwaln	/import/siete-sca-sigem5/jwaln/to10/l3d/sigem/sigem	l3d	506.399	55002	0	3574	51033.457	54500.0
jwaln	/import/siete-sca-sigem8/jwaln/to10_final/l3d/sigem/sigem_newcrc	l3d	501.700	55832	0	3579	51088.473	54500.0
jwaln	/import/sn-sca-sigem7/l2clk/l3d/sigem/sigem	l3d	124.513	16822	0	1342	19756.160	54500.0
jwaln	/import/siete-sca-sigem1/TO10/l3d/sigem/sigem	l3d	506.413	55002	0	3414	49395.770	54500.0
jwaln	/import/siete-sca-sigem1/TO10/l3d/sigem/sigem	l3d	10.705	1	0	1353	32933.785	54500.0
jwaln	/import/siete-sca-sigem2/jwaln/TO10/l3d/sigem/sigem	l3d	503.774	55832	0	3694	51091.816	54500.0
jwaln	/import/sn2-sca-sigem8/jwaln/to10/l3d/sigem/sigem_select	l3d	624.572	63720	0	2912	52575.984	54500.0
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_xnor2_24x/sigem	cl_u1ulvt20_xnor2_24x	0.201	7	28	1	347.055	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.551	75186	203308	366	2527.020	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.551	75186	203308	298	2527.000	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.445	75192	203327	374	2527.000	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	2081.872	75192	203327	522	3561.840	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.336	75192	203327	517	2527.133	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.551	75186	203308	378	2527.023	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.338	75192	203327	334	2527.125	NA
jishan	/import/siete-sca-socsram3/jishan/stcdmspp/customs/srams/cust/st_r_dp_l3b_idir_l/st_r_dp_l3b_idir/sigem/sigem	st_r_dp_l3b_idir	1283.599	75192	203327	402	2527.129	NA
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	976.120	36152	107940	248	1868.730	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	978.035	36152	107940	145	1871.742	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	6611.869	231474	729580	842	9318.781	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	978.165	36154	107956	139	1872.062	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	6611.869	231474	729580	1626	9318.781	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	978.035	36152	107940	266	1871.746	9006.0
svmedepa	/import/siete-sca-socsram-nobkup6/medepasv/stcdmspp/customs/srams/cust/st_r_sp_l2i_tag_l/st_r_sp_l2i_tag/sigem/sigem	st_r_sp_l2i_tag	978.165	36154	107956	267	1872.047	9006.0
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.152	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_selNets	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	366.609	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.148	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_local	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.137	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.082	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_noLoad	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.148	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.113	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets_Vec	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.203	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_act1	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.148	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.145	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_siete_sunsim	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.156	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_local	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.137	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.109	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets_Vec	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.207	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_local	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.133	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.105	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_siete_spice	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.188	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	366.582	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.133	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.105	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_siete_sunsim	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.160	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_local	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.133	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	1	347.105	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_act0.2	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.148	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.082	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets_Vec	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.199	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_test	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.133	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_local	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.141	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_novariant	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.152	NA
sgangund	/import/pcad-eda-emir-disk13/sandeep/sigem/cl_u2ulvt20_xoru4_6x/sigem_allNets	cl_u2ulvt20_xoru4_6x	0.188	15	48	0	347.148	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/MegaCells/cl_mc1_ecc64_12x/sigem	cl_mc1_ecc64_12x	2.877	245	0	6	440.121	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/MegaCells/cl_mc1_ecc64_12x/sigem	cl_mc1_ecc64_12x	0.251	245	0	1	357.289	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	127	1556.766	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	126	1556.754	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.476	405	0	19	479.855	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem_ttlh/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	114	1556.734	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.565	405	0	25	479.551	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_96_shld_l3d	3.476	405	0	19	479.840	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_96_shld_l3d	3.476	405	0	18	479.859	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem_ttlh/sigem/sigem_1	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	111	1556.766	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	53	1556.758	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem	st_flop_emb_vm11_117x_96_shld_l3d	3.476	405	0	19	479.855	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_vm11_117x_96_shld_l3d/sigem/sigem/sigem_1	st_flop_emb_vm11_117x_96_shld_l3d	3.472	405	0	97	1556.723	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_aoi22_24x/sigem	cl_u1ulvt20_aoi22_24x	0.404	20	56	0	347.617	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_aoi22_24x/sigem	cl_u1ulvt20_aoi22_24x	0.404	20	56	0	347.625	NA
jwaln	/import/sn2-sca-sigem8/jwaln/to10/ibu_tsu2_host/sigem/sigem	ibu_tsu2_host	7134.562	1318658	0	33608	244664.266	246841.0
vikshah	/import/siete-sca-socsram19/vikram/stcdmspp/customs/srams/cust/st_r_sp_cou_tag_l/st_r_sp_cou_tag/sigem/sigem	st_r_sp_cou_tag	1591.840	1263563	3849707	3086	5941.773	NA
vikshah	/import/siete-sca-socsram19/vikram/stcdmspp/customs/srams/cust/st_r_sp_cou_tag_l/st_r_sp_cou_tag/sigem/sigem	st_r_sp_cou_tag	1591.840	1263563	3849707	5094	5941.809	NA
vikshah	/import/siete-sca-socsram19/vikram/stcdmspp/customs/srams/cust/st_r_sp_cou_tag_l/st_r_sp_cou_tag/sigem/sigem	st_r_sp_cou_tag	1593.422	1	3848389	3777	5940.043	NA
vikshah	/import/siete-sca-socsram19/vikram/stcdmspp/customs/srams/cust/st_r_sp_cou_tag_l/st_r_sp_cou_tag/sigem/sigem	st_r_sp_cou_tag	1591.840	1	3849707	3894	5941.816	NA
capte	/import/siete-sca-socsram16/capte/stcdmspp/customs/srams/comp/st_r_dc_64x28_dorbpf_l/st_r_dc_64x28_dorbpf/sigem/sigem	st_r_dc_64x28_dorbpf	460.022	15841	45702	71	1122.789	NA
capte	/import/siete-sca-socsram16/capte/stcdmspp/customs/srams/comp/st_r_dc_64x28_dorbpf_l/st_r_dc_64x28_dorbpf/sigem/sigem	st_r_dc_64x28_dorbpf	282.126	16073	45521	91	865.965	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_nor2_24x/sigem	cl_u1ulvt20_nor2_24x	0.138	10	28	0	346.910	NA
sgangund	/import/pcad-eda-emir-disk13/CLARINET_TUBA_QUALIFICATION/SIGEM/SIETE/LibraryCells/cl_u1ulvt20_nor2_24x/sigem	cl_u1ulvt20_nor2_24x	0.138	10	28	0	346.906	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_ttlh/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.399	206	0	44	1481.512	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.399	206	0	44	1481.535	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_noload/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.383	206	0	4	403.992	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_noload/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.383	206	0	4	403.984	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.399	206	0	76	1481.465	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.385	206	0	7	404.645	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_ttlh/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.399	206	0	45	1481.535	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_ttlh/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.399	206	0	46	1481.508	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_test/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	19.974	1386	5300	11	411.656	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.439	206	0	10	404.191	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.385	206	0	6	404.613	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.399	206	0	438	1481.535	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem_test/sigem/sigem	st_flop_emb_hm12_87x_48_shld	19.974	1386	5300	12	411.660	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.383	206	0	7	498.551	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem_1	st_flop_emb_hm12_87x_48_shld	1.383	206	0	4	498.559	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.383	206	0	6	498.559	NA
amfu	/import/siete-cpu-timing1/amfu/cdmspp/customs/misc/st_fs_l/st_flop_emb_hm12_87x_48_shld/sigem/sigem/sigem	st_flop_emb_hm12_87x_48_shld	1.383	206	0	4	498.504	NA
jwaln	/import/sn2-sca-sigem8/jwaln/to10/ibu_tsu2_sqs/sigem/sigem	ibu_tsu2_sqs	5730.119	1054525	0	62508	196942.531	197932.0
tktran	/import/sn2-sca-serdes-dump8/tktran/SN2_SIGEM/sn2_sds_ib_txa/sigem	sn2_sds_ib_txa	489.871	12257	71700	217	1677.457	1356.0
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem_newflow/sigem/sigem	cpufs_vcntr_cust_m11m13	27.888	2785	0	107	1085.840	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem_newflow/sigem/sigem	cpufs_vcntr_cust_m11m13	27.881	2785	0	93	1087.062	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem_newflow/sigem/sigem	cpufs_vcntr_cust_m11m13	27.881	2785	0	92	1086.742	NA
ssliu	/import/siete-cpu-int1/INT/sha_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem_newflow_1/sigem/sigem	cpufs_vcntr_cust_m11m13	27.881	2785	0	95	1086.406	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	27.907	2785	0	73	1087.539	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	27.899	2785	0	95	1087.371	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	34.773	3969	0	147	1596.504	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	29.162	2785	0	89	1087.508	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	34.773	3969	0	111	1596.539	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	27.907	2785	0	102	1288.547	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	27.907	2785	0	86	1288.539	NA
amfu	/import/siete-cpu-int2/INT/amfu_cdms/customs/misc/st_cpufs_l/cpufs_vcntr_cust_m11m13/sigem/sigem/sigem	cpufs_vcntr_cust_m11m13	27.907	2785	0	78	1089.527	NA
